Date,GDP_new,BSI_new,GPI_new,SPI_new,IP_new,NDM_new,DM_new,OILP_new,CON_new,RT_new,WT_new,PA_new,FIN_new,OIL_CAN_new,EMP_CAN,EMP_SERV_CAN,EMP_FOR_OIL_CAN,EMP_CONS_CAN,EMP_SALES_CAN,EMP_FIN_CAN,EMP_MANU_CAN,EMP_PART_CAN,UNEMP_CAN,UNEMP_DURA_1.4_CAN,UNEMP_DURA_5.13_CAN,UNEMP_DURA_14.25_CAN,UNEMP_DURA_27._CAN,UNEMP_DURAvg_CAN_new,CLAIMS_CAN,TOT_HRS_CAN,GOOD_HRS_CAN,GOOD_OVT_HRS_CAN,NHOUSE_P_CAN,NHOUSE_P_NF,NHOUSE_P_PEI,NHOUSE_P_NS,NHOUSE_P_NB,NHOUSE_P_QC,NHOUSE_P_ONT,NHOUSE_P_MAN,NHOUSE_P_SAS,NHOUSE_P_ALB,NHOUSE_P_BC,hstart_CAN_new,hstart_NF_new,hstart_PEI_new,hstart_NS_new,hstart_NB_new,hstart_QC_new,hstart_ONT_new,hstart_MAN_new,hstart_SAS_new,hstart_ALB_new,hstart_BC_new,build_Total_CAN_new,build_Ind_CAN_new,build_Comm_CAN_new,build_Total_NF_new,build_Ind_NF_new,build_Comm_NF_new,build_Total_PEI_new,build_Ind_PEI_new,build_Comm_PEI_new,build_Total_NS_new,build_Ind_NS_new,build_Comm_NS_new,build_Total_NB_new,build_Ind_NB_new,build_Comm_NB_new,build_Total_QC_new,build_Ind_QC_new,build_Comm_QC_new,build_Total_ONT_new,build_Ind_ONT_new,build_Comm_ONT_new,build_Total_MAN_new,build_Ind_MAN_new,build_Comm_MAN_new,build_Total_SAS_new,build_Ind_SAS_new,build_Comm_SAS_new,build_Total_ALB_new,build_Ind_ALB_new,build_Comm_ALB_new,build_Total_BC_new,build_Ind_BC_new,build_Comm_BC_new,MANU_N_ORD_new,MANU_UNFIL_new,MANU_TOT_INV_new,MANU_INV_RAT_new,N_DUR_INV_RAT_new,DUR_N_ORD_new,DUR_UNFIL_new,DUR_TOT_INV_new,DUR_INV_RAT_new,M3,M2p,M_BASE1,CRED_BUS_cb,CRED_HOUS_cb,CRED_MORT_HOUSE_cb,CRED_T_cb,CRED_HOUS_non_MORT,CRED_HOUS_MORT,CRED_HOUS,CRED_BUS,BANK_RATE_L,GOV_AVG_1_3Y,GOV_AVG_3_5Y,GOV_AVG_5_10Y,GOV_AVG_10pY,MORTG_1Y,MORTG_5Y,TBILL_3M,TBILL_6M,G_AVG_1.3.Bank_rate,G_AVG_3.5.Bank_rate,G_AVG_5.10.Bank_rate,TBILL_6M.Bank_rate,G_AVG_10p.TBILL_3M,RES_TOT,RES_USD,RES_IMF,Imp_BP_new,IOIL_BP_new,Exp_BP_new,EOIL_BP_new,EX_ENER_BP_new,EX_MINER_BP_new,EX_METAL_BP_new,EX_IND_EQUIP_BP_new,EX_TRANSP_BP_new,EX_CONS_BP_new,IMP_METAL_BP_new,IMP_IND_EQUIP_BP_new,IMP_TRANSP_BP_new,IMP_CONS_BP_new,USDCAD_new,JPYCAD_new,GBPCAD_new,CAN_EQTY_NETFLOW,CAN_SEC_NETFLOW,FOR_SEC_NETFLOW,CAN_US_SEC_NETFLOW,IPPI_CAN,IPPI_ENER_CAN,IPPI_WOOD_CAN,IPPI_METAL_CAN,IPPI_MOTOR_CAN,IPPI_MACH_CAN,WTISPLC,TSX_HI,TSX_LO,TSX_CLO,OIL_ALB_new,EMP_NF,EMP_SERV_NF,EMP_FOR_OIL_NF,EMP_CONS_NF,EMP_SALES_NF,EMP_FIN_NF,EMP_MANU_NF,EMP_PEI,EMP_SERV_PEI,EMP_FOR_OIL_PEI,EMP_CONS_PEI,EMP_SALES_PEI,EMP_FIN_PEI,EMP_MANU_PEI,EMP_NS,EMP_SERV_NS,EMP_FOR_OIL_NS,EMP_CONS_NS,EMP_SALES_NS,EMP_FIN_NS,EMP_MANU_NS,EMP_NB,EMP_SERV_NB,EMP_FOR_OIL_NB,EMP_CONS_NB,EMP_SALES_NB,EMP_FIN_NB,EMP_MANU_NB,EMP_QC,EMP_SERV_QC,EMP_FOR_OIL_QC,EMP_CONS_QC,EMP_SALES_QC,EMP_FIN_QC,EMP_MANU_QC,EMP_ONT,EMP_SERV_ONT,EMP_FOR_OIL_ONT,EMP_CONS_ONT,EMP_SALES_ONT,EMP_FIN_ONT,EMP_MANU_ONT,EMP_MAN,EMP_SERV_MAN,EMP_FOR_OIL_MAN,EMP_CONS_MAN,EMP_SALES_MAN,EMP_FIN_MAN,EMP_MANU_MAN,EMP_SAS,EMP_SERV_SAS,EMP_FOR_OIL_SAS,EMP_CONS_SAS,EMP_SALES_SAS,EMP_FIN_SAS,EMP_MANU_SAS,EMP_ALB,EMP_SERV_ALB,EMP_FOR_OIL_ALB,EMP_CONS_ALB,EMP_SALES_ALB,EMP_FIN_ALB,EMP_MANU_ALB,EMP_BC,EMP_SERV_BC,EMP_FOR_OIL_BC,EMP_CONS_BC,EMP_SALES_BC,EMP_FIN_BC,EMP_MANU_BC,UNEMP_NF,UNEMP_PEI,UNEMP_NS,UNEMP_NB,UNEMP_QC,UNEMP_ONT,UNEMP_MAN,UNEMP_SAS,UNEMP_ALB,UNEMP_BC,EMP_PART_NF,EMP_PART_PEI,EMP_PART_NS,EMP_PART_NB,EMP_PART_QC,EMP_PART_ONT,EMP_PART_MAN,EMP_PART_SAS,EMP_PART_ALB,EMP_PART_BC,UNEMP_DURAvg_NF_new,UNEMP_DURAvg_PEI_new,UNEMP_DURAvg_NS_new,UNEMP_DURAvg_NB_new,UNEMP_DURAvg_QC_new,UNEMP_DURAvg_ONT_new,UNEMP_DURAvg_MAN_new,UNEMP_DURAvg_SAS_new,UNEMP_DURAvg_ALB_new,UNEMP_DURAvg_BC_new,CLAIMS_NF,CLAIMS_PEI,CLAIMS_NS,CLAIMS_NB,CLAIMS_QC,CLAIMS_ONT,CLAIMS_MAN,CLAIMS_SAS,CLAIMS_ALB,CLAIMS_BC,TOT_HRS_NF,TOT_HRS_PEI,TOT_HRS_NS,TOT_HRS_NB,TOT_HRS_QC,TOT_HRS_ONT,TOT_HRS_MAN,TOT_HRS_SAS,TOT_HRS_ALB,TOT_HRS_BC,GOOD_OVT_HRS_NF,GOOD_OVT_HRS_PEI,GOOD_OVT_HRS_NS,GOOD_OVT_HRS_NB,GOOD_OVT_HRS_QC,GOOD_OVT_HRS_ONT,GOOD_OVT_HRS_MAN,GOOD_OVT_HRS_SAS,GOOD_OVT_HRS_ALB,GOOD_OVT_HRS_BC,MANU_NF_new,DUR_NF_new,MANU_PEI_new,DUR_PEI_new,MANU_NS_new,DUR_NS_new,MANU_NB_new,DUR_NB_new,MANU_QC_new,DUR_QC_new,MANU_ONT_new,DUR_ONT_new,MANU_MAN_new,DUR_MAN_new,MANU_SAS_new,DUR_SAS_new,MANU_ALB_new,DUR_ALB_new,MANU_BC_new,DUR_BC_new,CPI_ALL_NF,CPI_SHEL_NF,CPI_CLOT_NF,CPI_HEA_NF,CPI_MINUS_FOO_NF,CPI_MINUS_FEN_NF,CPI_GOO_NF,CPI_DUR_NF,CPI_SERV_NF,CPI_ALL_PEI,CPI_SHEL_PEI,CPI_CLOT_PEI,CPI_HEA_PEI,CPI_MINUS_FOO_PEI,CPI_MINUS_FEN_PEI,CPI_GOO_PEI,CPI_DUR_PEI,CPI_SERV_PEI,CPI_ALL_NS,CPI_SHEL_NS,CPI_CLOT_NS,CPI_HEA_NS,CPI_MINUS_FOO_NS,CPI_MINUS_FEN_NS,CPI_GOO_NS,CPI_DUR_NS,CPI_SERV_NS,CPI_ALL_NB,CPI_SHEL_NB,CPI_CLOT_NB,CPI_HEA_NB,CPI_MINUS_FOO_NB,CPI_MINUS_FEN_NB,CPI_GOO_NB,CPI_DUR_NB,CPI_SERV_NB,CPI_ALL_QC,CPI_SHEL_QC,CPI_CLOT_QC,CPI_HEA_QC,CPI_MINUS_FOO_QC,CPI_MINUS_FEN_QC,CPI_GOO_QC,CPI_DUR_QC,CPI_SERV_QC,CPI_ALL_ONT,CPI_SHEL_ONT,CPI_CLOT_ONT,CPI_HEA_ONT,CPI_MINUS_FOO_ONT,CPI_MINUS_FEN_ONT,CPI_GOO_ONT,CPI_DUR_ONT,CPI_SERV_ONT,CPI_ALL_MAN,CPI_SHEL_MAN,CPI_CLOT_MAN,CPI_HEA_MAN,CPI_MINUS_FOO_MAN,CPI_MINUS_FEN_MAN,CPI_GOO_MAN,CPI_DUR_MAN,CPI_SERV_MAN,CPI_ALL_SAS,CPI_SHEL_SAS,CPI_CLOT_SAS,CPI_HEA_SAS,CPI_MINUS_FOO_SAS,CPI_MINUS_FEN_SAS,CPI_GOO_SAS,CPI_DUR_SAS,CPI_SERV_SAS,CPI_ALL_ALB,CPI_SHEL_ALB,CPI_CLOT_ALB,CPI_HEA_ALB,CPI_MINUS_FOO_ALB,CPI_MINUS_FEN_ALB,CPI_GOO_ALB,CPI_DUR_ALB,CPI_SERV_ALB,CPI_ALL_BC,CPI_SHEL_BC,CPI_CLOT_BC,CPI_HEA_BC,CPI_MINUS_FOO_BC,CPI_MINUS_FEN_BC,CPI_GOO_BC,CPI_DUR_BC,CPI_SERV_BC,IF_6,CPI_FOOD1,CPI_SHELTER1,CPI_HOUSE1,CPI_CLOTH1,CPI_TRANSPORT1,CPI_HEALTH1,CPI_RECRE1,CPI_ALCOHOL1,CPI_NOFOOD1,CPI_NOFOODENERGY1
1/1/1992,0.004287618,0.004773572,0.001443554,0.006061221,0.010482439,0.019648817,-0.002173486,0.035133214,-0.026582436,0.009289923,-0.004481118,-0.006995997,0.006894474,0.007542277,-0.001562476,-0.001219995,0.007902463,-0.008347294,-0.005616483,-0.009826634,-0.001130765,0.015662531,0.1,0.026480877,-0.010136539,0.02996841,-0.000774094,0.037939341,258407.6986,-0.007775766,-0.010345455,-0.140245074,-0.001790511,0,-0.000910646,0,-0.002424244,-0.001857011,-0.003603608,-0.010389704,0,-0.005479466,0.004700361,0.046414108,-0.607,-0.143,-0.331402517,-2.32,7.603,0.040213907,2.95,0.193066096,0.172535244,-0.085090137,-0.019279824,-0.380538056,-0.089468627,-0.029895465,10,-0.413322372,-0.431454024,-403,-1.008548023,0.396385847,-1.009740281,0.235443894,-0.218209383,-380.5653615,1.469321177,-0.165297267,-0.555499445,-0.600282017,0.042699398,-0.428275249,0.073366206,-0.244614559,-1.051617494,0.835342124,-0.232640754,-0.79331567,-0.703059773,-0.026548315,-0.053598978,0.23089989,0.041457804,0.66285978,0.19421186,-0.003228224,-0.011000493,-0.002272376,1.6,1.38,-0.009821851,-0.00948264,0.00188044,1.81,0.004158386,0.004864,0.009088379,0.017693762,0.002717602,0.009553256,0.016536653,0.000808363,0.002489718,0.002026474,0.002529003,-0.38,-0.11,-0.05,-0.02,-0.05,-0.25,-0.15,-0.382,-0.316,0.25,0.61,1.06,-0.233,1.88,-0.009631466,-0.00201474,0.001687764,0.067053401,-0.295759377,0.00394642,0.007090552,-0.133554087,-0.188609088,-0.010510448,-0.063356864,0.042328072,0.021051237,0.060732702,0.057315961,0.072645036,0.058748509,0.009323468,0.030471545,0.000412721,9,1544,1606,2838,-0.00508907,-0.031548358,0.015898586,0,0.001352265,0.002853069,-0.036365746,0.043775232,0.047733946,0.02356731,0.008461601,-0.012701685,-0.022667637,0.006116227,-0.106222213,-0.040005335,0.039740329,0.092231224,-0.013371737,-0.005333346,0.037740328,-0.087011377,0,0,-0.024097552,-0.005584378,-0.010095821,0.016438726,0.089895004,-0.016023649,0,-0.030692946,-0.005492633,-0.008310297,-0.015267472,-0.005509656,0.009699397,-0.015037877,0.018237588,-0.000522859,0.002288998,-0.00224972,-0.015524245,0.009347682,-0.004735605,-0.009175235,-0.002265597,-0.001304233,0.013270337,-0.006671633,-0.000793336,-0.014477465,-0.003391367,-0.014201422,-0.015957785,-0.038714512,-0.021142437,-0.015056746,-0.06303911,-0.00747667,0.00132626,0.000326211,0.007604599,0.013667639,-0.008403411,-0.013072082,0.020534602,0.000468384,-0.000539636,-0.016643935,-0.007352974,-0.017102787,-0.003809528,0.012175026,0.003716189,0.003549469,0.061957875,0.001765226,-0.013102307,-0.011571971,0.009216655,1.8,0.5,-0.3,0,0,-0.1,1.3,0,0.3,0.1,0.007518832,-0.042559614,-0.00291971,-0.004210533,0.041081854,0.00165262,-0.030187717,0.035886759,0.027363271,0.026650478,0.143574419,0.060860209,0.056067157,-0.018119959,0.068182306,0.01361568,-0.121421249,0.004429298,-0.020976749,0.103870183,11686.42219,2349.986577,11816.53614,11256.94874,75068.35808,79058.95842,8004.240056,7054.827582,21058.03061,31151.71996,-0.008117782,0.00301757,-0.01197692,-0.008902983,-0.002956544,-0.009375368,-0.00434178,0.00528625,-0.001442621,-0.001145951,-0.005788734,0.031561325,-0.207759851,0.096495271,-0.06965694,-0.090542781,0.029549552,-0.358491568,-0.326373717,-0.21103363,0.106946395,0.075690305,0.192965959,0.124570611,-0.035452205,-0.090033292,0.215180597,0.025888333,-0.009476276,-0.008486486,-0.013907362,-0.025521975,-0.05448383,-0.151107812,-0.015868937,0.003381677,-0.019902822,0.03924937,0.035464622,0.062309175,0.004761914,0.004484312,-0.007411363,0.00643779,0.002380954,0.001186944,0.00911168,0.001070091,0.001279591,0,-0.002222223,-0.036409027,-0.002361276,-0.003556613,-0.004750603,-0.002325582,-0.007887365,0,-0.003621006,0,-0.035412038,-0.007995474,-0.003621006,-0.003586376,-0.00468934,-0.002209946,0.001252348,-0.001191185,0.00464038,-0.035718083,0,-0.003569308,-0.003498546,-0.003486349,-0.003287674,0.002466092,0.008172842,0.001139601,0.011560822,0.002350177,0.006928434,0.006920443,0.012564414,0.002247192,0.00119976,0.001212856,0.004613618,0.006302542,0.005803847,0.001211387,-0.001196888,0.007009374,-0.007654493,-0.002515725,0,0.003523198,0.019988908,0.006071664,-0.001235331,0,0,-0.003510829,-0.001268231,0.001257071,-0.001306336,0.008958627,0.004587164,0.002538072,-0.001230769,0.004932192,-0.007896262,-0.001289491,0.002509412,0.006138755,-0.00104221,0.009501259,0.00126183,0,0.003599284,-0.007896262,0.00263158,0.00962703,0.003107201,-0.010268202,0.001233806,0.010759219,0.008259634,0.004836769,-0.00113701,0.013181737,0.011961865,0.002436055,0,0,0.007411363,-0.012303641,-0.002347419,0,0.001252348,0.002398083,0.00237248
2/1/1992,-0.002810644,-0.004129903,-0.006809316,-0.001058753,0.002158163,0.003363597,0.024873116,-0.010613184,-0.037343974,-0.010731658,0.003834798,0.003154257,0.003240789,-0.085768916,-0.001478787,-0.000567698,-0.021446688,-0.000978405,0.001027976,-0.002978852,-0.00507725,0,0.1,0.012192041,0.00625002,-0.025399211,0.051564295,0.013396143,253394.2697,0.005226419,0.00410198,-0.004469928,0,0,0.002185773,0,0.007255171,0.001857011,-0.0108894,0.005208345,0,-0.002751033,0.017432167,0.001554557,-0.476,0.412,0.391404078,-1.038,-12.251,0.182711399,-0.834,0.06912009,0.034231918,0.043818271,0.078508161,0.403206414,-0.043254415,-0.205225747,90,-0.353107472,-0.437762266,0,-0.541535647,-0.428312063,0.234952807,-0.321795771,-0.082913305,8.18746196,-0.392913046,0.00086447,0.07531752,0.279032906,0.182550439,0.502370546,-0.290195829,0.256613035,0.263629687,-0.387946412,-0.243566291,0.458780167,-0.992680211,0.300270256,0.28958623,0.472349077,-0.090684785,0.299168844,-0.082343817,0.010760404,-0.008064339,-0.011220236,1.56,1.35,0.014216566,-0.010732482,-0.008303387,1.74,0.004821836,0.006043185,-0.016142,0.011177656,-0.001332229,0.008398992,0.013085771,-0.000427419,0.002128074,0.001351173,0.00762455,0.21,0.18,0.04,0.06,0.05,0,0,0.21,0.278,0.22,0.44,0.91,-0.165,1.72,-0.006713446,0.056539038,-0.023891921,-0.006599655,0.071762891,0.036499171,0.060098036,0.105850592,-0.001147447,-0.081828919,0.029596432,0.040575059,0.061867235,0.021319402,0.005941074,-0.013411998,0.021246852,0.022277663,0.004383721,0.005022017,173,3057,1219,1216,0.010152371,-0.035892923,0.062663736,0,0.018742182,0.001423488,0.009255652,-0.014953678,0.014715675,-0.003950933,-0.093585462,-0.021367273,-0.01152946,-0.037271395,-0.03509132,0.017341475,-0.067139303,-0.073091884,0.00192123,0.002670229,-0.076961041,0.0588405,0.012739026,0,0,-0.00374032,-0.000700035,-0.027549952,-0.022884294,0.005856532,-0.013730193,0,0.008569033,0.004625355,0.030305349,0,-0.005808342,0.015037877,0.029675768,-0.00258563,-0.005439316,-0.011325149,0.007792247,-0.005052479,-0.000527565,0.001879347,-0.002854331,0.000277639,-0.036437396,-0.011595417,-0.001853569,-0.012226752,-0.015405109,0.001389578,0.001607287,0.051293294,0.004264399,0,-0.003430535,0,0.00484796,0.00844435,-0.022989518,-0.004535155,-0.005641764,0.013072082,0.012121361,-0.004301755,-0.000215936,0,-0.027433142,0.004425874,0.008866429,-0.015521376,0.005642294,0.005013778,-0.01169604,0.020079243,0.003871472,0.024905502,-0.001721665,0.7,-0.1,0,-0.2,0.1,0.2,-0.9,-0.2,0.3,-0.5,0.036768848,-0.033152207,0.014514043,-0.021322769,-0.033041807,0.010730422,-0.004387896,0.023832475,0.022453813,-0.002962965,-0.063650237,-0.027838067,-0.034314219,0.059330088,0.005285404,0.04255296,0.019557183,0.133423553,-0.030456122,-0.070430364,11534.91881,2366.202792,10359.44824,10758.55226,72656.95091,79783.2232,7099.289764,6204.947065,18237.76884,29771.91906,-0.02440042,-0.009043161,-0.00618853,0.018513306,-0.013921598,9.27E-05,0.012006557,-0.005244148,0.003038791,0.005084462,-0.053566741,-0.048320377,0.062012428,-0.009760335,0.01078323,-0.006489083,0.018663429,-0.125164457,-0.010549448,-0.013794625,-0.15141473,-0.130084485,0.043388523,0.091986814,0.002535507,0.011364582,-0.066471223,-0.031180073,0.007270994,0.002550942,0.028526131,0.04554241,-0.037607213,-0.006115737,0.013572922,0.107747504,0.001714182,-0.010794309,0.044674923,0.036217862,0.008279172,0,0.043665981,0.001068947,0.007109035,0.007092228,0.012394525,0.013807973,-0.001279591,0.00237248,0,0.036409027,0.00471699,0.00237248,0.003565066,0.004645769,0,0,0.006027746,0.002344667,0.053210061,-0.001147447,0.0048251,0.005970167,0.00702579,0.001105583,0.001250782,0.003569308,-0.003478264,0.052031658,0.00449439,0.005941788,0.005824128,0.006960585,0.001097093,-0.001232286,0,-0.001139601,0.009360443,0,-0.001151411,0,0,0.001121705,0.001198322,0.002421309,0.001150086,0.024820302,-0.003478264,0.003625382,0.003586376,0,0,0.002515725,0,-0.002347419,0.013873055,-0.007290433,-0.001236859,0.002453989,-0.001217286,0.001171646,-0.001269841,0.001255493,0,0.02423026,0,0,0.004914015,0.001229256,0.005646542,0,0.00250313,0,0.029791623,0.001181335,0.00126024,0.003724399,0.002392346,0.001131862,0,0.002392346,0.001033592,0.020432039,-0.002469137,0,0.003519065,0.003612286,-0.005704522,0.002378122,0.011947573,0.00847976,-0.001142205,-0.001140901,0,0.012303641,0.00468934,0.001266625,0.003747662,0.002392346,0.004728141
3/1/1992,0.000961038,0.001799077,0.001827832,0.000579605,-0.001860589,-0.010995532,-0.004505606,-0.004099607,0.014881563,0.02695214,-0.004172342,0.001435486,-0.000846467,0.10521178,-0.002069274,5.36E-05,-0.005610113,0.003907891,-0.000440432,0.001550111,-0.014124298,0.004460595,0.4,0.069695119,0.009816664,0.0569594,0.046464296,-0.015682278,247602.7452,-0.001174395,-0.007008877,0.089514833,0.001790511,0.002014099,0.00380604,0.001787311,0.004807702,0.001853569,0,0.002594035,0.002980628,0.008230499,0.004597709,0.018547655,0.522,-0.433,-0.391404078,0.591,0.96,-0.031903108,0.057,0.35774294,0.07471548,0.094070363,0.020035123,-0.067304762,0.039827283,0.406107757,-108,1.218638556,0.358266949,0,1.984851442,0.000873632,1.045385817,-0.044111827,-0.17203914,-3.33563265,-1.268575295,-0.095924885,-0.544616432,0.005633942,-0.0715586,-0.580071926,0.042768466,-0.248839202,-0.244741973,-0.048934892,0.415511604,2.240421477,0.905763329,0.361124249,2.231948966,0.280008707,0.08275661,0.183043073,-0.239010682,0.003754491,-0.000180381,-0.002989676,1.56,1.35,0.014065263,-0.001142519,-0.000107991,1.74,0.007898195,0.004239086,0.015384625,0.005424268,-0.001378391,0.01238455,0.00425084,0.000559493,0.004527244,0.003292468,0.0022703,-0.01,0.53,0.54,0.47,0.31,1.25,0.75,-0.011,0.073,0.76,0.99,1.39,-0.082,2.041,-0.084941316,-0.130312298,-0.044137791,0.021235092,-0.152893402,0.003099418,0.053331579,-0.010012394,-0.124225963,0.086427604,0.025388361,0.00381996,0.026895561,0.025708357,-0.019489864,-0.007507543,-0.024197761,0.008506268,-0.031548434,-0.022122668,111,3171,2003,2870,0.001682086,-0.010016778,0.007380107,0,0.006609409,0.002840911,-0.004167662,-0.008131209,-0.036974026,-0.048564893,0.117917791,-0.017224337,-0.006158076,-0.006349228,-0.018018506,0.017045867,0,-0.104834061,-0.00192123,0.00796817,0,-0.028987537,0,0.046520016,0,-0.010764367,-0.015170515,0,-0.032944156,-0.016188727,0.004597709,0.018018506,0.00170503,0.005522333,-0.015037877,-0.028013036,-0.001943635,0.014815086,0,-0.001443002,0.001441377,-0.0277154,-0.011057023,0.005633818,0.004738098,-0.003950715,-0.004034053,-0.000555355,0,-0.00301432,0.001853569,0.003002595,-0.017985053,-0.007966583,-0.004291852,-0.064538521,-0.030239885,0.002525254,0.003430535,-0.01702974,-0.007945308,-0.009096879,0,0.013544225,-0.011379924,0.021414095,0.004008021,0.005939374,0.002803539,0.013889112,0.067221392,0.003917733,-0.019096697,-0.013498518,0.003058584,0.004662394,-0.073203404,0.017987637,-0.010487569,0.025223196,-0.013881079,1.2,1.2,0.6,0.7,0.4,0.5,1.1,0.5,-0.6,0.4,-0.00361664,-0.022728251,0.014306396,0.012848142,-0.002150749,0.003804559,-0.00883398,-0.030347156,0.025234017,0.016026508,-0.001144191,0.008014641,-0.079432464,-0.151205053,0.00481737,-0.022184831,0.021406824,-0.082257641,0.017757629,-0.012963324,11013.47014,2369.738199,10409.50804,10317.00915,71466.53132,80716.36457,7747.185678,6295.312831,20568.35798,29440.1534,-0.088081433,-0.046911919,-0.070791068,0.002538524,-0.006097765,-0.035474609,-0.039643696,-0.031660733,-0.021456713,-0.075125722,-0.135683249,-0.100371843,0.249229681,-0.086048183,0.079786724,0.049300126,0.003001769,-0.014753666,0.167915295,0.11134087,0.016846187,-0.03878218,-0.08256432,-0.157401631,-0.003382106,-0.019968337,0.033517465,0.077985752,-0.000210027,0.024481731,-0.011958243,-0.01677315,0.050073316,0.081366461,0.047240008,0.01253679,0.012478247,0.033065712,-0.000795556,-0.00324001,0.003527341,-0.001119194,0.009113987,-0.009661911,0.003535655,0.004700361,0.006696454,0.020877585,0.001279591,0.005906692,-0.001112966,0.031888353,0.007034027,0.005906692,0.007092228,0.009227286,0.014598799,0.001221747,0.00599163,0.001170275,0.013143672,0.002293579,0.007194276,0.007117468,0.00813485,0.017525093,0.003742986,0.00592068,0,0.014989574,-0.00449439,0.004728141,0.004635003,0.00691247,0.019544596,0.002463055,0.002322881,0,0.005162634,0.001173021,0.002301497,0.003442344,0.003399437,0.013363228,0,0.001208459,-0.002301497,-0.00204499,0.003478264,0.001205546,0.002383791,0.003486349,0.013086337,0.001255493,0,-0.002352942,0,-0.003665245,0,0.003669729,0,0.008163311,0.003804697,0.003757049,0.005215136,0,0.001143511,0.002531647,0.002447982,0.006123718,0.011198325,0.001289491,0.004987542,-0.00122474,-0.001012658,-0.0035482,0.006277485,0.003710579,0.004767589,0.01348335,0.003934431,0.005955944,0.003094381,0.001122965,0.003701423,0.004744967,0.004672906,0.00718566,0.00797725,0.003556613,0.008338345,0.001205546,-0.001143511,0,-0.001055409,0.001357773,0.006993035,-0.002534856,0.00373367,0.002386636,0.001178551
